Epoch, Accuracy, Overall Loss, RMSE, Maximal Error, Min distance Branch Points, C0-norm, Eigenvalue, Time (s)
91, 17.192716598510742, 17.526451110839844 +/- 0.7230055928230286, 1.2112064361572266 +/- 0.07328415662050247, 3.0237817764282227 +/- 0.07066195458173752, 1.230959415435791 +/- 0.0, 0.9171988368034363 +/- 0.012780733406543732, 0.8443337678909302 +/- 0.0044749416410923, 1.0169677734375
92, 17.095033645629883, 17.477252960205078 +/- 0.7349410653114319, 1.2069610357284546 +/- 0.07367197424173355, 2.985520601272583 +/- 0.06412933021783829, 1.230959415435791 +/- 0.0, 0.9166954755783081 +/- 0.010702850297093391, 0.8583517670631409 +/- 0.0038107542786747217, 1.0173358917236328
93, 17.134761810302734, 17.45449447631836 +/- 0.7264404892921448, 1.2041547298431396 +/- 0.07553189247846603, 2.976300001144409 +/- 0.07134181261062622, 1.230959415435791 +/- 0.0, 0.9174195528030396 +/- 0.010885542258620262, 0.8714228272438049 +/- 0.004987431690096855, 1.0186328887939453
94, 17.02971649169922, 17.45590591430664 +/- 0.7834999561309814, 1.2029192447662354 +/- 0.0817142128944397, 2.9533514976501465 +/- 0.08560998737812042, 1.230959415435791 +/- 0.0, 0.9178442358970642 +/- 0.014617235399782658, 0.8885199427604675 +/- 0.003731262171640992, 1.0185718536376953
95, 16.999649047851562, 17.40402603149414 +/- 0.7905789613723755, 1.1990621089935303 +/- 0.08111103624105453, 2.923276901245117 +/- 0.07623808085918427, 1.230959415435791 +/- 0.0, 0.918000340461731 +/- 0.012523824349045753, 0.9010248184204102 +/- 0.003621297422796488, 1.0187952518463135
96, 17.001033782958984, 17.386688232421875 +/- 0.7675162553787231, 1.1985657215118408 +/- 0.07837388664484024, 2.8916196823120117 +/- 0.0790577158331871, 1.230959415435791 +/- 0.0, 0.9186102747917175 +/- 0.012965184636414051, 0.9150863885879517 +/- 0.004220321774482727, 1.0180511474609375
97, 17.14460563659668, 17.3546142578125 +/- 0.7701463103294373, 1.1942611932754517 +/- 0.07863681018352509, 2.879117012023926 +/- 0.07683763653039932, 1.230959415435791 +/- 0.0, 0.9186183214187622 +/- 0.013004006817936897, 0.9268390536308289 +/- 0.004630631301552057, 1.0178699493408203
98, 17.018871307373047, 17.38323211669922 +/- 0.7063491344451904, 1.1943609714508057 +/- 0.07273602485656738, 2.870847225189209 +/- 0.10021956264972687, 1.230959415435791 +/- 0.0, 0.9189679622650146 +/- 0.015606898814439774, 0.9438990354537964 +/- 0.00477248290553689, 1.0186583995819092
99, 16.930587768554688, 17.32951545715332 +/- 0.7459448575973511, 1.1916687488555908 +/- 0.07618211209774017, 2.832733392715454 +/- 0.07243957370519638, 1.230959415435791 +/- 0.0, 0.9190899729728699 +/- 0.012677621096372604, 0.9546893835067749 +/- 0.003274266142398119, 1.0186569690704346
100, 17.01599884033203, 17.328510284423828 +/- 0.7659284472465515, 1.189134120941162 +/- 0.07850013673305511, 2.84122633934021 +/- 0.08252859860658646, 1.230959415435791 +/- 0.0, 0.9199038743972778 +/- 0.014361443929374218, 0.9668892621994019 +/- 0.0041725425980985165, 1.0183091163635254
101, 16.85416603088379, 17.315174102783203 +/- 0.7618710994720459, 1.1876071691513062 +/- 0.07711011916399002, 2.817263126373291 +/- 0.07814940065145493, 1.230959415435791 +/- 0.0, 0.9194670915603638 +/- 0.011451229453086853, 0.9800848960876465 +/- 0.0030972345266491175, 1.0174710750579834
102, 16.9633731842041, 17.301393508911133 +/- 0.7592230439186096, 1.1864374876022339 +/- 0.07857495546340942, 2.807283878326416 +/- 0.08456290513277054, 1.230959415435791 +/- 0.0, 0.9203123450279236 +/- 0.012913095764815807, 0.9890239834785461 +/- 0.002354908036068082, 1.0191023349761963
103, 16.97147560119629, 17.269575119018555 +/- 0.7770653367042542, 1.1828413009643555 +/- 0.07803216576576233, 2.793607234954834 +/- 0.06993293017148972, 1.230959415435791 +/- 0.0, 0.9198909997940063 +/- 0.011787350289523602, 0.9959578514099121 +/- 0.0009678247733972967, 1.0183024406433105
104, 16.864147186279297, 17.273962020874023 +/- 0.7334200739860535, 1.1826642751693726 +/- 0.07489006966352463, 2.798625946044922 +/- 0.07356730848550797, 1.230959415435791 +/- 0.0, 0.9205112457275391 +/- 0.0130075728520751, 0.9999637603759766 +/- 0.002665374893695116, 1.0182793140411377
105, 16.9329833984375, 17.27429962158203 +/- 0.7464346289634705, 1.1818203926086426 +/- 0.074973464012146, 2.7916319370269775 +/- 0.06956758350133896, 1.230959415435791 +/- 0.0, 0.9204151630401611 +/- 0.011724397540092468, 1.0086716413497925 +/- 0.0027381901163607836, 1.0183799266815186
106, 16.895668029785156, 17.275236129760742 +/- 0.745539665222168, 1.1792751550674438 +/- 0.07721614092588425, 2.7959046363830566 +/- 0.08894018083810806, 1.230959415435791 +/- 0.0, 0.9205386638641357 +/- 0.015337430872023106, 1.0158231258392334 +/- 0.0012056495761498809, 1.0177547931671143
107, 16.809738159179688, 17.247663497924805 +/- 0.7785405516624451, 1.1771392822265625 +/- 0.0773223266005516, 2.782358169555664 +/- 0.07922109961509705, 1.230959415435791 +/- 0.0, 0.9205313920974731 +/- 0.013024679385125637, 1.022709846496582 +/- 0.0011995119275525212, 1.0196802616119385
108, 16.905261993408203, 17.240949630737305 +/- 0.8068325519561768, 1.1763160228729248 +/- 0.08020111918449402, 2.776758909225464 +/- 0.07891621440649033, 1.230959415435791 +/- 0.0, 0.9209574460983276 +/- 0.01213320903480053, 1.0307680368423462 +/- 0.0034749293699860573, 1.020554542541504
109, 17.036048889160156, 17.231842041015625 +/- 0.7748415470123291, 1.1750421524047852 +/- 0.07862111181020737, 2.7639999389648438 +/- 0.0803941935300827, 1.230959415435791 +/- 0.0, 0.9207735061645508 +/- 0.012963981367647648, 1.0364645719528198 +/- 0.0015647511463612318, 1.0191709995269775
110, 16.87902069091797, 17.222312927246094 +/- 0.7984062433242798, 1.1745606660842896 +/- 0.0806770771741867, 2.7548303604125977 +/- 0.07607493549585342, 1.230959415435791 +/- 0.0, 0.921318769454956 +/- 0.012918215245008469, 1.0430575609207153 +/- 0.001124769914895296, 1.018989086151123
111, 16.808151245117188, 17.213285446166992 +/- 0.7694212794303894, 1.1739282608032227 +/- 0.07699599862098694, 2.7478184700012207 +/- 0.06660125404596329, 1.230959415435791 +/- 0.0, 0.9213780760765076 +/- 0.01255024690181017, 1.0461463928222656 +/- 0.0019940377678722143, 1.018632173538208
112, 16.80159568786621, 17.21384048461914 +/- 0.8055406808853149, 1.1717774868011475 +/- 0.0801960751414299, 2.751969337463379 +/- 0.08137451857328415, 1.230959415435791 +/- 0.0, 0.9211189150810242 +/- 0.01269614603370428, 1.0528780221939087 +/- 0.002808027435094118, 1.0181019306182861
113, 16.79015350341797, 17.2066650390625 +/- 0.7389712929725647, 1.1716539859771729 +/- 0.07531651109457016, 2.7369813919067383 +/- 0.06928448379039764, 1.230959415435791 +/- 0.0, 0.921521008014679 +/- 0.01301640085875988, 1.060152292251587 +/- 0.0012588277459144592, 1.0211923122406006
114, 16.800195693969727, 17.208383560180664 +/- 0.7353007197380066, 1.1703968048095703 +/- 0.07303732633590698, 2.7503411769866943 +/- 0.08037164062261581, 1.230959415435791 +/- 0.0, 0.9216197729110718 +/- 0.0127208661288023, 1.061772346496582 +/- 0.001764258136972785, 1.0207674503326416
115, 16.855205535888672, 17.20988655090332 +/- 0.7754448652267456, 1.1695051193237305 +/- 0.0791829526424408, 2.738548517227173 +/- 0.07686824351549149, 1.230959415435791 +/- 0.0, 0.9213854074478149 +/- 0.014867711812257767, 1.0680780410766602 +/- 0.0025976579636335373, 1.0186395645141602
116, 16.756855010986328, 17.206226348876953 +/- 0.7551508545875549, 1.1690962314605713 +/- 0.07652910053730011, 2.7363691329956055 +/- 0.09097152203321457, 1.230959415435791 +/- 0.0, 0.9217609167098999 +/- 0.014938460662961006, 1.0722213983535767 +/- 0.001899812719784677, 1.0206170082092285
117, 16.8065242767334, 17.192806243896484 +/- 0.7524202466011047, 1.1681233644485474 +/- 0.07544691115617752, 2.728692054748535 +/- 0.07867211848497391, 1.230959415435791 +/- 0.0, 0.9220868349075317 +/- 0.014343791641294956, 1.0776293277740479 +/- 0.0011196063132956624, 1.0203523635864258
118, 16.774532318115234, 17.180152893066406 +/- 0.7503395080566406, 1.1663014888763428 +/- 0.07497497648000717, 2.7166175842285156 +/- 0.06769365817308426, 1.230959415435791 +/- 0.0, 0.9215210676193237 +/- 0.01226999331265688, 1.084784984588623 +/- 0.0013733048690482974, 1.0208089351654053
119, 16.759843826293945, 17.19290542602539 +/- 0.7376636266708374, 1.166502833366394 +/- 0.07461023330688477, 2.7269949913024902 +/- 0.0797966942191124, 1.230959415435791 +/- 0.0, 0.9222373366355896 +/- 0.013065868057310581, 1.0895533561706543 +/- 0.002090460853651166, 1.017697811126709
120, 16.732967376708984, 17.181522369384766 +/- 0.7598692774772644, 1.1645721197128296 +/- 0.07930952310562134, 2.7164225578308105 +/- 0.08576201647520065, 1.230959415435791 +/- 0.0, 0.9216977953910828 +/- 0.014604493044316769, 1.0924631357192993 +/- 0.0013309813803061843, 1.020043134689331
121, 16.828994750976562, 17.188316345214844 +/- 0.7989797592163086, 1.1648104190826416 +/- 0.08030989021062851, 2.727611541748047 +/- 0.07058674842119217, 1.230959415435791 +/- 0.0, 0.9221980571746826 +/- 0.011857886798679829, 1.0966124534606934 +/- 0.0020510395988821983, 1.0213236808776855
122, 16.75180435180664, 17.18215560913086 +/- 0.7333197593688965, 1.1627497673034668 +/- 0.07443507760763168, 2.724508047103882 +/- 0.07763159275054932, 1.230959415435791 +/- 0.0, 0.9219229221343994 +/- 0.01359343621879816, 1.1010347604751587 +/- 0.0008514645742252469, 1.0196506977081299
123, 16.789104461669922, 17.175926208496094 +/- 0.6830295324325562, 1.1631135940551758 +/- 0.06978460401296616, 2.7083983421325684 +/- 0.07623637467622757, 1.230959415435791 +/- 0.0, 0.9221839904785156 +/- 0.013665521517395973, 1.1060925722122192 +/- 0.001358985435217619, 1.021207571029663
124, 16.74807357788086, 17.171144485473633 +/- 0.7766125202178955, 1.1620539426803589 +/- 0.07894141972064972, 2.7066798210144043 +/- 0.08265756070613861, 1.230959415435791 +/- 0.0, 0.9222010970115662 +/- 0.014197218231856823, 1.1092506647109985 +/- 0.0014126162277534604, 1.0200743675231934
125, 16.759111404418945, 17.177841186523438 +/- 0.7681975960731506, 1.1618564128875732 +/- 0.07586689293384552, 2.716416835784912 +/- 0.07782336324453354, 1.230959415435791 +/- 0.0, 0.9226297736167908 +/- 0.013897872529923916, 1.1124653816223145 +/- 0.0014045891584828496, 1.0199353694915771
126, 16.748201370239258, 17.178611755371094 +/- 0.7833781838417053, 1.1597137451171875 +/- 0.07567466050386429, 2.7173197269439697 +/- 0.08808603882789612, 1.230959415435791 +/- 0.0, 0.9221513271331787 +/- 0.016120754182338715, 1.116062879562378 +/- 0.0012614474399015307, 1.019090175628662
127, 16.76081085205078, 17.175954818725586 +/- 0.7784294486045837, 1.1601791381835938 +/- 0.07803084701299667, 2.7025725841522217 +/- 0.08095748722553253, 1.230959415435791 +/- 0.0, 0.922003984451294 +/- 0.015880361199378967, 1.1190167665481567 +/- 0.0023435051552951336, 1.020827293395996
128, 16.83545684814453, 17.156044006347656 +/- 0.8311125636100769, 1.1586699485778809 +/- 0.08320031315088272, 2.707505702972412 +/- 0.07896687835454941, 1.230959415435791 +/- 0.0, 0.9225255250930786 +/- 0.012835304252803326, 1.1225680112838745 +/- 0.0015227521071210504, 1.0204041004180908
129, 16.88109016418457, 17.159744262695312 +/- 0.7660595774650574, 1.1591765880584717 +/- 0.07501651346683502, 2.7027828693389893 +/- 0.07317791134119034, 1.230959415435791 +/- 0.0, 0.9228257536888123 +/- 0.013822725042700768, 1.1252509355545044 +/- 0.0015584933571517467, 1.018470287322998
130, 16.78142738342285, 17.146623611450195 +/- 0.7758345007896423, 1.1567366123199463 +/- 0.07905194163322449, 2.7058048248291016 +/- 0.07374537736177444, 1.230959415435791 +/- 0.0, 0.9224770069122314 +/- 0.012213913723826408, 1.1287769079208374 +/- 0.001457048812881112, 1.0208780765533447
131, 16.71288299560547, 17.134084701538086 +/- 0.8198503255844116, 1.1575262546539307 +/- 0.08224736899137497, 2.6736958026885986 +/- 0.07897449284791946, 1.230959415435791 +/- 0.0, 0.9224011898040771 +/- 0.01354043185710907, 1.1323175430297852 +/- 0.0012514628469944, 1.0199737548828125
132, 16.736305236816406, 17.13109588623047 +/- 0.7282468676567078, 1.156676173210144 +/- 0.0739441066980362, 2.683694362640381 +/- 0.06927855312824249, 1.230959415435791 +/- 0.0, 0.9227772951126099 +/- 0.011362545192241669, 1.1356974840164185 +/- 0.0011183189926669002, 1.0205566883087158
133, 16.711244583129883, 17.15297508239746 +/- 0.7858229279518127, 1.1554112434387207 +/- 0.07887833565473557, 2.7014265060424805 +/- 0.0922943502664566, 1.230959415435791 +/- 0.0, 0.9226359128952026 +/- 0.014635643921792507, 1.1387486457824707 +/- 0.0016505969688296318, 1.0178992748260498
134, 16.77650260925293, 17.137107849121094 +/- 0.7665093541145325, 1.1556060314178467 +/- 0.07810469716787338, 2.6788105964660645 +/- 0.07046153396368027, 1.230959415435791 +/- 0.0, 0.9225980043411255 +/- 0.01222890056669712, 1.1440870761871338 +/- 0.0010615114588290453, 1.019073486328125
135, 16.73670196533203, 17.165607452392578 +/- 0.7332154512405396, 1.154658555984497 +/- 0.07460173219442368, 2.703869342803955 +/- 0.08891314268112183, 1.230959415435791 +/- 0.0, 0.922888457775116 +/- 0.015749454498291016, 1.147864580154419 +/- 0.003136328188702464, 1.019057273864746
136, 16.72153091430664, 17.147615432739258 +/- 0.7593148946762085, 1.1536743640899658 +/- 0.0749242752790451, 2.688739776611328 +/- 0.08305679261684418, 1.230959415435791 +/- 0.0, 0.9228944778442383 +/- 0.01587849110364914, 1.1511964797973633 +/- 0.0011831719893962145, 1.0181410312652588
137, 16.801740646362305, 17.126319885253906 +/- 0.8744230270385742, 1.152881145477295 +/- 0.08681049197912216, 2.684575080871582 +/- 0.06879563629627228, 1.230959415435791 +/- 0.0, 0.9229594469070435 +/- 0.011899851262569427, 1.1526246070861816 +/- 0.0021258664783090353, 1.0200450420379639
138, 16.89979362487793, 17.1278018951416 +/- 0.7594377994537354, 1.1525306701660156 +/- 0.07645346224308014, 2.679168939590454 +/- 0.07185577601194382, 1.230959415435791 +/- 0.0, 0.922964870929718 +/- 0.012787742540240288, 1.1567660570144653 +/- 0.0014310129918158054, 1.0195066928863525
139, 16.802001953125, 17.11888885498047 +/- 0.7979240417480469, 1.1509723663330078 +/- 0.07922983914613724, 2.677166223526001 +/- 0.078727126121521, 1.230959415435791 +/- 0.0, 0.9229155778884888 +/- 0.01403932087123394, 1.1590445041656494 +/- 0.002092740498483181, 1.0181171894073486
140, 16.674650192260742, 17.128007888793945 +/- 0.7732952833175659, 1.1511778831481934 +/- 0.07848117500543594, 2.6780314445495605 +/- 0.07340873032808304, 1.230959415435791 +/- 0.0, 0.9232228398323059 +/- 0.013363978825509548, 1.1654324531555176 +/- 0.0010559645015746355, 1.0178909301757812
141, 16.78395652770996, 17.11425018310547 +/- 0.7661973834037781, 1.150159239768982 +/- 0.07743262499570847, 2.661734104156494 +/- 0.08336659520864487, 1.230959415435791 +/- 0.0, 0.9229221343994141 +/- 0.013592025265097618, 1.169175624847412 +/- 0.0016554914182052016, 1.0185363292694092
142, 16.664905548095703, 17.124130249023438 +/- 0.7805116176605225, 1.149256944656372 +/- 0.07794622331857681, 2.6647167205810547 +/- 0.08841128647327423, 1.230959415435791 +/- 0.0, 0.9232223629951477 +/- 0.01743868738412857, 1.1734764575958252 +/- 0.0027646806556731462, 1.0203192234039307
143, 16.68044090270996, 17.112712860107422 +/- 0.6932650804519653, 1.1491320133209229 +/- 0.07050449401140213, 2.6699085235595703 +/- 0.06904282420873642, 1.230959415435791 +/- 0.0, 0.9232926964759827 +/- 0.01155554223805666, 1.174865961074829 +/- 0.00151435483712703, 1.0207500457763672
144, 16.70069694519043, 17.104541778564453 +/- 0.7731578350067139, 1.1485495567321777 +/- 0.07786880433559418, 2.6550700664520264 +/- 0.06794571131467819, 1.230959415435791 +/- 0.0, 0.9231619238853455 +/- 0.011616678908467293, 1.1800355911254883 +/- 0.0020043011754751205, 1.0225350856781006
145, 16.696943283081055, 17.102764129638672 +/- 0.7563456892967224, 1.1488361358642578 +/- 0.07650631666183472, 2.6508827209472656 +/- 0.07499929517507553, 1.230959415435791 +/- 0.0, 0.9234629273414612 +/- 0.013080158270895481, 1.1803085803985596 +/- 0.0019070340786129236, 1.0208823680877686
146, 16.82952308654785, 17.11811065673828 +/- 0.7351025342941284, 1.1470160484313965 +/- 0.07596474885940552, 2.665480375289917 +/- 0.08712169528007507, 1.230959415435791 +/- 0.0, 0.9235719442367554 +/- 0.01583450473845005, 1.1866352558135986 +/- 0.0014277988811954856, 1.018937587738037
147, 16.73603630065918, 17.114513397216797 +/- 0.7544829249382019, 1.1467578411102295 +/- 0.07370888441801071, 2.663891315460205 +/- 0.08889226615428925, 1.230959415435791 +/- 0.0, 0.9237529635429382 +/- 0.01480183657258749, 1.1898870468139648 +/- 0.0012777559459209442, 1.0199260711669922
148, 16.70275115966797, 17.084590911865234 +/- 0.6841407418251038, 1.1451996564865112 +/- 0.06998729705810547, 2.6412711143493652 +/- 0.07031550258398056, 1.230959415435791 +/- 0.0, 0.9231178760528564 +/- 0.01240895502269268, 1.1924189329147339 +/- 0.0012176777236163616, 1.0193357467651367
149, 16.737537384033203, 17.091318130493164 +/- 0.7892787456512451, 1.1450612545013428 +/- 0.07995402812957764, 2.644676685333252 +/- 0.07164008170366287, 1.230959415435791 +/- 0.0, 0.9234082698822021 +/- 0.012106724083423615, 1.1973707675933838 +/- 0.0014128112234175205, 1.0205881595611572
150, 16.780620574951172, 17.122177124023438 +/- 0.6912572383880615, 1.1474003791809082 +/- 0.06956463307142258, 2.6431827545166016 +/- 0.08165896683931351, 1.230959415435791 +/- 0.0, 0.9240610599517822 +/- 0.015439324080944061, 1.202240228652954 +/- 0.002947831992059946, 1.0191280841827393
151, 16.701129913330078, 17.107349395751953 +/- 0.7051000595092773, 1.1439100503921509 +/- 0.07099834084510803, 2.6463019847869873 +/- 0.07878518104553223, 1.230959415435791 +/- 0.0, 0.9234428405761719 +/- 0.014523224905133247, 1.2073771953582764 +/- 0.0023332922719419003, 1.0211124420166016
152, 16.65248680114746, 17.10161018371582 +/- 0.7004154324531555, 1.1444718837738037 +/- 0.07069296389818192, 2.6287150382995605 +/- 0.07607192546129227, 1.230959415435791 +/- 0.0, 0.9238615036010742 +/- 0.013070302084088326, 1.215693473815918 +/- 0.0016714800149202347, 1.0209300518035889
153, 16.857601165771484, 17.095556259155273 +/- 0.7266719341278076, 1.1429473161697388 +/- 0.07277020066976547, 2.6311235427856445 +/- 0.08256538212299347, 1.230959415435791 +/- 0.0, 0.9240029454231262 +/- 0.015169748105108738, 1.2171964645385742 +/- 0.002166841644793749, 1.0202572345733643
154, 16.64415740966797, 17.089244842529297 +/- 0.7584200501441956, 1.141892433166504 +/- 0.075774185359478, 2.6387510299682617 +/- 0.07462888956069946, 1.230959415435791 +/- 0.0, 0.9237216114997864 +/- 0.012200923636555672, 1.2174221277236938 +/- 0.0008606577757745981, 1.0202794075012207
155, 16.728904724121094, 17.07247543334961 +/- 0.7000312209129333, 1.1409239768981934 +/- 0.07028645277023315, 2.6264548301696777 +/- 0.07427515089511871, 1.230959415435791 +/- 0.0, 0.9236971139907837 +/- 0.013003001920878887, 1.2188303470611572 +/- 0.001344321179203689, 1.0200905799865723
