Epoch, Accuracy, Overall Loss, RMSE, Maximal Error, Min distance Branch Points, C0-norm, Eigenvalue, Time (s)
4283, 1.1409229040145874, 1.3035141229629517 +/- 0.2001100778579712, 0.04629093408584595 +/- 0.01484489906579256, 0.17892630398273468 +/- 0.053043562918901443, 1.1053850650787354 +/- 0.005425307434052229, 0.9969087839126587 +/- 0.005640286486595869, 9.873527526855469 +/- 0.0049882130697369576, 1.0172553062438965
4284, 1.5200247764587402, 1.5262798070907593 +/- 0.33773207664489746, 0.05839639902114868 +/- 0.02445652335882187, 0.20894481241703033 +/- 0.0839356780052185, 1.092818260192871 +/- 0.011184590868651867, 0.9961081743240356 +/- 0.005456703249365091, 9.874351501464844 +/- 0.007725636474788189, 1.0172324180603027
4285, 1.3377890586853027, 1.5369350910186768 +/- 0.3438868522644043, 0.059174247086048126 +/- 0.02604963444173336, 0.21456590294837952 +/- 0.0889548808336258, 1.0928666591644287 +/- 0.0025372770614922047, 0.9962054491043091 +/- 0.004548946861177683, 9.874687194824219 +/- 0.005375833250582218, 1.0161633491516113
4286, 1.5005953311920166, 1.2737939357757568 +/- 0.24189326167106628, 0.04465058445930481 +/- 0.018197236582636833, 0.1680368185043335 +/- 0.06306549906730652, 1.1055498123168945 +/- 0.003326410660520196, 0.9970507025718689 +/- 0.004428775981068611, 9.874194145202637 +/- 0.005409667268395424, 1.0178942680358887
4287, 1.5848441123962402, 1.3533649444580078 +/- 0.38677653670310974, 0.049955468624830246 +/- 0.02897956222295761, 0.1936318576335907 +/- 0.09706848859786987, 1.105365514755249 +/- 0.0036738587077707052, 0.9969533681869507 +/- 0.004243896808475256, 9.873777389526367 +/- 0.0040571787394583225, 1.0187370777130127
4288, 1.3066985607147217, 1.3443191051483154 +/- 0.23475024104118347, 0.05049943923950195 +/- 0.016980450600385666, 0.18764416873455048 +/- 0.0667216032743454, 1.1071140766143799 +/- 0.0025031263940036297, 0.9966635704040527 +/- 0.005153121426701546, 9.874483108520508 +/- 0.0046824864111840725, 1.0193407535552979
4289, 1.5338258743286133, 1.3082835674285889 +/- 0.23156042397022247, 0.04749707877635956 +/- 0.017297158017754555, 0.18167069554328918 +/- 0.06561938673257828, 1.1069517135620117 +/- 0.002486474346369505, 0.9972227811813354 +/- 0.004566756077110767, 9.87363052368164 +/- 0.005496486555784941, 1.017871379852295
4290, 1.2740366458892822, 1.4650294780731201 +/- 0.39778974652290344, 0.059365831315517426 +/- 0.029824530705809593, 0.2096548229455948 +/- 0.10214582830667496, 1.1054394245147705 +/- 0.003941842820495367, 0.9958000183105469 +/- 0.005364998243749142, 9.873443603515625 +/- 0.005902520846575499, 1.0185344219207764
4291, 2.793943405151367, 1.268934726715088 +/- 0.15564721822738647, 0.046948790550231934 +/- 0.01183200441300869, 0.16866198182106018 +/- 0.04471483454108238, 1.1109137535095215 +/- 0.002274489961564541, 0.9966599941253662 +/- 0.0045151542872190475, 9.874342918395996 +/- 0.006560881156474352, 1.0188219547271729
4292, 1.269423484802246, 1.308854579925537 +/- 0.34343552589416504, 0.049628160893917084 +/- 0.025944970548152924, 0.1873200684785843 +/- 0.090226911008358, 1.1119972467422485 +/- 0.002403194084763527, 0.9970992803573608 +/- 0.004987063817679882, 9.873865127563477 +/- 0.006295848172158003, 1.0179996490478516
4293, 1.2814128398895264, 1.2832317352294922 +/- 0.2275262176990509, 0.05023655295372009 +/- 0.01673818938434124, 0.17979130148887634 +/- 0.06198222562670708, 1.116697907447815 +/- 0.0013248736504465342, 0.9967411756515503 +/- 0.005087521392852068, 9.873476028442383 +/- 0.004865281283855438, 1.0196287631988525
4294, 1.4072835445404053, 1.5465397834777832 +/- 0.3980204463005066, 0.06406836211681366 +/- 0.029253561049699783, 0.225149467587471 +/- 0.09408531337976456, 1.1023521423339844 +/- 0.012441960163414478, 0.9954222440719604 +/- 0.005419866181910038, 9.87434196472168 +/- 0.004466215614229441, 1.0184516906738281
4295, 1.1186156272888184, 1.4097537994384766 +/- 0.2931709587574005, 0.050426602363586426 +/- 0.021791761741042137, 0.18482300639152527 +/- 0.07107114791870117, 1.094628095626831 +/- 0.005153830163180828, 0.9968745708465576 +/- 0.004883688874542713, 9.8751220703125 +/- 0.004600730258971453, 1.017319679260254
4296, 1.623563289642334, 1.4428479671478271 +/- 0.30347269773483276, 0.0536830760538578 +/- 0.023640746250748634, 0.19319605827331543 +/- 0.07296258211135864, 1.0959956645965576 +/- 0.002795120235532522, 0.9966251850128174 +/- 0.004875514190644026, 9.874238967895508 +/- 0.005255775060504675, 1.0172533988952637
4297, 1.6574318408966064, 1.4201719760894775 +/- 0.2608948349952698, 0.05331144481897354 +/- 0.018586263060569763, 0.19685639441013336 +/- 0.07395031303167343, 1.1001863479614258 +/- 0.005696029402315617, 0.9965976476669312 +/- 0.005409025587141514, 9.8740816116333 +/- 0.00677870400249958, 1.0174410343170166
4298, 1.38737952709198, 1.406348466873169 +/- 0.20215296745300293, 0.04843605309724808 +/- 0.014948905445635319, 0.18761108815670013 +/- 0.05899510160088539, 1.0921895503997803 +/- 0.0038702331949025393, 0.9967496395111084 +/- 0.00469535356387496, 9.874262809753418 +/- 0.004308746196329594, 1.0184080600738525
4299, 1.2963361740112305, 1.2988955974578857 +/- 0.19952969253063202, 0.043212875723838806 +/- 0.015284703113138676, 0.1662195920944214 +/- 0.04570550471544266, 1.0983009338378906 +/- 0.0034456534776836634, 0.9970890283584595 +/- 0.00576426275074482, 9.873720169067383 +/- 0.006317597813904285, 1.017021656036377
4300, 1.3532218933105469, 1.3576767444610596 +/- 0.276014119386673, 0.04958736151456833 +/- 0.021364426240324974, 0.1920388638973236 +/- 0.07450579851865768, 1.1037733554840088 +/- 0.00464716088026762, 0.9971806406974792 +/- 0.005244594067335129, 9.873417854309082 +/- 0.0037563133519142866, 1.017702341079712
4301, 1.384589433670044, 1.2463836669921875 +/- 0.2591487765312195, 0.04422866180539131 +/- 0.019789444282650948, 0.17507398128509521 +/- 0.06866710633039474, 1.1113193035125732 +/- 0.0006164810620248318, 0.9969422817230225 +/- 0.005156072787940502, 9.874451637268066 +/- 0.003906639292836189, 1.0188236236572266
4302, 1.2448986768722534, 1.3757530450820923 +/- 0.3015825152397156, 0.052124783396720886 +/- 0.0224229134619236, 0.2016422152519226 +/- 0.08537953346967697, 1.1068854331970215 +/- 0.0019737384282052517, 0.9964798092842102 +/- 0.00501045398414135, 9.874600410461426 +/- 0.005461541935801506, 1.019012689590454
4303, 1.4920480251312256, 1.2401220798492432 +/- 0.22629012167453766, 0.04423591494560242 +/- 0.016983838751912117, 0.16865643858909607 +/- 0.059007562696933746, 1.111275553703308 +/- 0.002484190510585904, 0.9969304203987122 +/- 0.004931823816150427, 9.874043464660645 +/- 0.004538973327726126, 1.0181779861450195
4304, 1.2465050220489502, 1.2551987171173096 +/- 0.19712063670158386, 0.04736269265413284 +/- 0.014809219166636467, 0.16775530576705933 +/- 0.05533985048532486, 1.114248514175415 +/- 0.002869588788598776, 0.9968993663787842 +/- 0.005174973513931036, 9.874951362609863 +/- 0.005338577087968588, 1.0183815956115723
4305, 1.3865573406219482, 1.325368881225586 +/- 0.3550715148448944, 0.04823185130953789 +/- 0.027324624359607697, 0.18357793986797333 +/- 0.0872076228260994, 1.1056327819824219 +/- 0.003472458105534315, 0.9968174695968628 +/- 0.0049775345250964165, 9.873329162597656 +/- 0.004804872442036867, 1.019458532333374
4306, 1.982493281364441, 1.3542401790618896 +/- 0.2579199969768524, 0.05185046046972275 +/- 0.019713973626494408, 0.1946183294057846 +/- 0.06798841804265976, 1.1092023849487305 +/- 0.0019462318159639835, 0.9966799020767212 +/- 0.005759792868047953, 9.873955726623535 +/- 0.00502379797399044, 1.0180113315582275
4307, 1.3034029006958008, 1.3357607126235962 +/- 0.3302863836288452, 0.05039418116211891 +/- 0.024911081418395042, 0.18956275284290314 +/- 0.08359922468662262, 1.1088149547576904 +/- 0.00241154246032238, 0.9968376159667969 +/- 0.004967085085809231, 9.874290466308594 +/- 0.00666634738445282, 1.0198171138763428
4308, 1.3840391635894775, 1.3442707061767578 +/- 0.3510423004627228, 0.049005549401044846 +/- 0.026349784806370735, 0.18031233549118042 +/- 0.0888754352927208, 1.103101134300232 +/- 0.0045084403827786446, 0.9963893890380859 +/- 0.005212193354964256, 9.873533248901367 +/- 0.0052184369415044785, 1.0195269584655762
4309, 1.4739339351654053, 1.4119625091552734 +/- 0.26266080141067505, 0.0520988367497921 +/- 0.01954898051917553, 0.18591129779815674 +/- 0.07328704744577408, 1.0973622798919678 +/- 0.003740432672202587, 0.9968973994255066 +/- 0.004927175585180521, 9.873146057128906 +/- 0.005281959194689989, 1.0168626308441162
4310, 1.1167654991149902, 1.2888716459274292 +/- 0.2663445770740509, 0.04549732059240341 +/- 0.019839925691485405, 0.18639859557151794 +/- 0.07256054878234863, 1.107893705368042 +/- 0.0028807949274778366, 0.9968005418777466 +/- 0.005221998319029808, 9.873736381530762 +/- 0.0045164660550653934, 1.0168671607971191
4311, 1.3910024166107178, 1.3406708240509033 +/- 0.22734563052654266, 0.049973614513874054 +/- 0.017002888023853302, 0.19213518500328064 +/- 0.0612931065261364, 1.1076557636260986 +/- 0.002996778814122081, 0.9967374205589294 +/- 0.005197178106755018, 9.873893737792969 +/- 0.00416230782866478, 1.0179674625396729
4312, 1.1200721263885498, 1.2572038173675537 +/- 0.212942972779274, 0.0448574535548687 +/- 0.015917574986815453, 0.17933005094528198 +/- 0.06022932752966881, 1.1113574504852295 +/- 0.0012615154264494777, 0.9969810247421265 +/- 0.005607716739177704, 9.873990058898926 +/- 0.002851029159501195, 1.0184876918792725
4313, 1.494875192642212, 1.3352649211883545 +/- 0.292385458946228, 0.049215350300073624 +/- 0.020317846909165382, 0.1795855462551117 +/- 0.07427912205457687, 1.105148196220398 +/- 0.007367359008640051, 0.9967046976089478 +/- 0.005746525712311268, 9.873811721801758 +/- 0.005610071122646332, 1.0166270732879639
4314, 1.205494999885559, 1.349980354309082 +/- 0.21382735669612885, 0.0487518310546875 +/- 0.015455546788871288, 0.1801086664199829 +/- 0.06352890282869339, 1.1013915538787842 +/- 0.0030567829962819815, 0.9968637228012085 +/- 0.0047076912596821785, 9.87399959564209 +/- 0.005593734793365002, 1.0183918476104736
4315, 1.262381672859192, 1.3386714458465576 +/- 0.29797446727752686, 0.05074917525053024 +/- 0.022509191185235977, 0.18720656633377075 +/- 0.07847731560468674, 1.1083872318267822 +/- 0.0017218561843037605, 0.9968702793121338 +/- 0.0044201877899467945, 9.87432861328125 +/- 0.0049784439615905285, 1.0192368030548096
4316, 1.448578119277954, 1.3440788984298706 +/- 0.33795663714408875, 0.051113493740558624 +/- 0.025866253301501274, 0.18723607063293457 +/- 0.08301912993192673, 1.1081708669662476 +/- 0.0045871795155107975, 0.9967045783996582 +/- 0.004689669702202082, 9.87411117553711 +/- 0.005920610390603542, 1.0195553302764893
4317, 1.3335843086242676, 1.3625428676605225 +/- 0.213149756193161, 0.05182427167892456 +/- 0.016332663595676422, 0.18348592519760132 +/- 0.058669500052928925, 1.1053860187530518 +/- 0.0047218347899615765, 0.996717095375061 +/- 0.004784040618687868, 9.872788429260254 +/- 0.005871366243809462, 1.0159573554992676
4318, 1.1599533557891846, 1.2933578491210938 +/- 0.21020683646202087, 0.049613215029239655 +/- 0.015776988118886948, 0.1829509735107422 +/- 0.061770323663949966, 1.1142184734344482 +/- 0.002980697201564908, 0.9964993596076965 +/- 0.005203749053180218, 9.873915672302246 +/- 0.005546760745346546, 1.0171771049499512
4319, 1.21402907371521, 1.2584798336029053 +/- 0.2499515414237976, 0.04527176171541214 +/- 0.01873866282403469, 0.17743410170078278 +/- 0.06798171252012253, 1.1114444732666016 +/- 0.0015576191945001483, 0.9969651699066162 +/- 0.005112066864967346, 9.874329566955566 +/- 0.005343377124518156, 1.018495798110962
4320, 1.2807848453521729, 1.2509055137634277 +/- 0.2718890607357025, 0.04475296288728714 +/- 0.020381685346364975, 0.17639338970184326 +/- 0.07224231958389282, 1.1116394996643066 +/- 0.002198156202211976, 0.9972574710845947 +/- 0.004933467134833336, 9.873697280883789 +/- 0.004416546318680048, 1.0176417827606201
4321, 1.3868451118469238, 1.3266633749008179 +/- 0.25139686465263367, 0.04614958539605141 +/- 0.019263451918959618, 0.17772069573402405 +/- 0.06645530462265015, 1.1005053520202637 +/- 0.003275205148383975, 0.9968098998069763 +/- 0.004850594326853752, 9.87377643585205 +/- 0.0043264999985694885, 1.018310785293579
4322, 1.1251180171966553, 1.3104230165481567 +/- 0.2616979479789734, 0.046056002378463745 +/- 0.019753804430365562, 0.17390739917755127 +/- 0.06653014570474625, 1.1025609970092773 +/- 0.005638885777443647, 0.997147262096405 +/- 0.004638505633920431, 9.87472152709961 +/- 0.004936766345053911, 1.018183946609497
4323, 1.1898459196090698, 1.2313615083694458 +/- 0.2184658646583557, 0.04208718240261078 +/- 0.01632213406264782, 0.16738292574882507 +/- 0.061445869505405426, 1.108708381652832 +/- 0.0024173795245587826, 0.9970028400421143 +/- 0.00533871678635478, 9.874127388000488 +/- 0.004144520033150911, 1.0175409317016602
4324, 1.3093326091766357, 1.2386517524719238 +/- 0.29806792736053467, 0.043469399213790894 +/- 0.022625742480158806, 0.16443215310573578 +/- 0.07464971393346786, 1.109326720237732 +/- 0.002729670377448201, 0.9972652196884155 +/- 0.005193283315747976, 9.874568939208984 +/- 0.004012242425233126, 1.0176277160644531
4325, 1.3593064546585083, 1.3453459739685059 +/- 0.24816428124904633, 0.0507909432053566 +/- 0.01877678744494915, 0.18229183554649353 +/- 0.06897574663162231, 1.1064655780792236 +/- 0.0025565754622220993, 0.9965674877166748 +/- 0.005056398455053568, 9.873777389526367 +/- 0.005919676274061203, 1.0189270973205566
4326, 1.3225082159042358, 1.364628791809082 +/- 0.28613218665122986, 0.05481986328959465 +/- 0.021609725430607796, 0.193068265914917 +/- 0.07586071640253067, 1.112444281578064 +/- 0.0016454632859677076, 0.9964803457260132 +/- 0.005085078068077564, 9.875030517578125 +/- 0.004961400292813778, 1.0183265209197998
4327, 1.4752631187438965, 1.3233619928359985 +/- 0.25996294617652893, 0.05181398242712021 +/- 0.019055472686886787, 0.1920308917760849 +/- 0.07165800034999847, 1.114295482635498 +/- 0.005209893453866243, 0.9964917898178101 +/- 0.004234655294567347, 9.874788284301758 +/- 0.004369841888546944, 1.0171947479248047
4328, 1.450168490409851, 1.2630890607833862 +/- 0.22520500421524048, 0.04541763290762901 +/- 0.016519883647561073, 0.17183324694633484 +/- 0.05851536616683006, 1.1097970008850098 +/- 0.003208982991054654, 0.9970302581787109 +/- 0.005082960706204176, 9.873929977416992 +/- 0.0035031400620937347, 1.0184123516082764
4329, 1.2797638177871704, 1.252901315689087 +/- 0.20940352976322174, 0.04418667405843735 +/- 0.015351475216448307, 0.1672188937664032 +/- 0.05802179500460625, 1.1086249351501465 +/- 0.0026040668599307537, 0.997245728969574 +/- 0.005692753475159407, 9.874216079711914 +/- 0.003714710008352995, 1.0185301303863525
4330, 1.106714129447937, 1.1759679317474365 +/- 0.16310220956802368, 0.03823788836598396 +/- 0.012311633676290512, 0.15422457456588745 +/- 0.045581214129924774, 1.109321117401123 +/- 0.004404857289046049, 0.9971761703491211 +/- 0.004803940653800964, 9.873775482177734 +/- 0.004173693712800741, 1.019728660583496
4331, 1.2174897193908691, 1.2714372873306274 +/- 0.2934018075466156, 0.04412483423948288 +/- 0.021764645352959633, 0.1845773160457611 +/- 0.07943865656852722, 1.108147382736206 +/- 0.00278544332832098, 0.9974005222320557 +/- 0.005052279680967331, 9.87480640411377 +/- 0.005808818154036999, 1.0175788402557373
4332, 1.1730172634124756, 1.3222700357437134 +/- 0.2986345887184143, 0.04779781401157379 +/- 0.022329019382596016, 0.18659941852092743 +/- 0.08277979493141174, 1.1060879230499268 +/- 0.003948142286390066, 0.9964970946311951 +/- 0.0053880475461483, 9.872374534606934 +/- 0.005466075614094734, 1.017894983291626
4333, 1.225459337234497, 1.2563135623931885 +/- 0.18844303488731384, 0.043490052223205566 +/- 0.014273245818912983, 0.1667705774307251 +/- 0.051311299204826355, 1.1065173149108887 +/- 0.0017795845633372664, 0.9972149133682251 +/- 0.005271514877676964, 9.873798370361328 +/- 0.004235920030623674, 1.0181632041931152
4334, 1.3207507133483887, 1.3022534847259521 +/- 0.308622807264328, 0.0473468154668808 +/- 0.023752182722091675, 0.1753106713294983 +/- 0.07655894011259079, 1.1066303253173828 +/- 0.0021075562108308077, 0.9965854287147522 +/- 0.004259064793586731, 9.873661041259766 +/- 0.0034206851851195097, 1.018528699874878
4335, 1.1205185651779175, 1.1952662467956543 +/- 0.19129155576229095, 0.04165172576904297 +/- 0.014198636636137962, 0.15367084741592407 +/- 0.05397513136267662, 1.1119115352630615 +/- 0.0012812414206564426, 0.997505784034729 +/- 0.004617374390363693, 9.873781204223633 +/- 0.0045208497904241085, 1.0186939239501953
4336, 1.2419028282165527, 1.2190133333206177 +/- 0.19820328056812286, 0.04143799841403961 +/- 0.014859698712825775, 0.15990041196346283 +/- 0.053879521787166595, 1.1083042621612549 +/- 0.005320544820278883, 0.9971100091934204 +/- 0.004581272602081299, 9.87394905090332 +/- 0.003844146616756916, 1.0176303386688232
4337, 1.4261629581451416, 1.2992058992385864 +/- 0.3175221383571625, 0.04513268917798996 +/- 0.02410583384335041, 0.1730501502752304 +/- 0.08292970806360245, 1.1028640270233154 +/- 0.0027347297873347998, 0.9973127245903015 +/- 0.005553201772272587, 9.87448501586914 +/- 0.005472412332892418, 1.018042802810669
4338, 1.4031503200531006, 1.2456855773925781 +/- 0.18525680899620056, 0.043386396020650864 +/- 0.014134376309812069, 0.16969919204711914 +/- 0.0508958138525486, 1.1088380813598633 +/- 0.0018545961938798428, 0.9971181154251099 +/- 0.005153803154826164, 9.874002456665039 +/- 0.0038766965735703707, 1.017348051071167
4339, 1.7276448011398315, 1.4477795362472534 +/- 0.3768124580383301, 0.05763237923383713 +/- 0.028455188497900963, 0.2016875445842743 +/- 0.08897507935762405, 1.103850245475769 +/- 0.006352301687002182, 0.9962605834007263 +/- 0.004833228886127472, 9.876631736755371 +/- 0.005818325560539961, 1.0187199115753174
4340, 5.811609268188477, 11.180997848510742 +/- 9.536806106567383, 0.7679699659347534 +/- 0.6252669095993042, 2.7088263034820557 +/- 3.3444244861602783, 1.1031270027160645 +/- 0.00497514009475708, 0.9685169458389282 +/- 0.015348289161920547, 10.082860946655273 +/- 0.236338272690773, 1.0178675651550293
